id,location,type,subtype,price,room_number,area,kitchen_equipped,furnished,fireplace,terrace,terrace_area,garden,garden_area,land_surface,facade_count,swimming_pool,building_condition
9393262,9111,HOUSE,HOUSE,369000,2,150,0,0,0,1,0,0,0,650,,1,AS_NEW
9244933,7500,HOUSE,HOUSE,100000,3,150,0,0,0,0,0,0,0,74,,0,TO_BE_DONE_UP
9417174,1300,APARTMENT,APARTMENT,220000,2,96,1,0,0,1,7,0,0,0,,0,TO_BE_DONE_UP
9354064,9300,APARTMENT,APARTMENT,449000,2,150,1,0,0,1,14,0,0,0,,0,AS_NEW
9126060,9660,HOUSE,HOUSE,375000,4,,1,0,0,1,0,1,0,4330,4,0,GOOD
9304044,1000,APARTMENT,APARTMENT,695000,2,156,1,0,0,1,11,0,0,0,,0,GOOD
9241530,1420,HOUSE,HOUSE,350000,3,147,1,0,0,1,0,0,0,188,,0,GOOD
9204439,7020,APARTMENT,APARTMENT,194000,2,91,1,0,0,1,5,0,0,0,2,0,AS_NEW
9353354,9100,HOUSE,HOUSE,447000,3,213,0,0,0,0,0,0,0,500,,0,AS_NEW
8503367,1160,APARTMENT,APARTMENT,299000,1,66,0,0,0,1,10,0,0,0,,0,AS_NEW
9398781,9960,HOUSE,HOUSE,245000,0,,0,0,0,0,0,0,0,2450,4,0,TO_RESTORE
9348602,6140,HOUSE,HOUSE,139000,3,138,1,0,0,1,65,0,0,148,4,0,GOOD
9093293,8850,APARTMENT,APARTMENT,293529,2,88,0,0,0,1,17,0,0,0,2,0,GOOD
9163024,2400,APARTMENT,APARTMENT,244000,3,125,1,0,0,1,0,1,60,0,4,0,AS_NEW
9356962,6043,HOUSE,HOUSE,299000,3,161,1,0,0,1,0,0,0,434,3,0,AS_NEW
9418513,9000,APARTMENT,APARTMENT,470000,3,135,1,0,0,1,0,0,0,0,,0,JUST_RENOVATED
9398829,7700,HOUSE,HOUSE,229000,3,98,1,0,0,1,40,1,0,162,3,0,GOOD
9425864,2650,HOUSE,VILLA,324900,3,162,0,0,0,1,0,1,0,240,2,0,TO_RENOVATE
9341509,5000,APARTMENT,APARTMENT,99900,1,41,1,0,0,1,3,0,0,0,3,0,TO_RESTORE
8946616,4300,HOUSE,HOUSE,25000,3,326,1,0,0,1,0,0,0,1100,4,0,GOOD
9337517,9120,APARTMENT,GROUND_FLOOR,189930,1,,0,0,0,0,0,1,89,0,2,0,AS_NEW
8950154,1933,APARTMENT,APARTMENT,825000,2,130,1,0,0,1,20,0,0,0,2,0,AS_NEW
9390893,9970,APARTMENT,PENTHOUSE,280000,3,119,1,0,0,0,0,0,0,0,4,0,AS_NEW
9272823,2930,HOUSE,HOUSE,1390000,3,281,1,0,0,1,0,0,0,2535,4,0,GOOD
9278124,3300,APARTMENT,APARTMENT,199000,2,76,1,0,0,1,3,0,0,0,2,0,GOOD
9367328,1000,APARTMENT,APARTMENT,270000,2,105,1,0,0,1,0,0,0,0,2,0,GOOD
9409234,9840,HOUSE,HOUSE,448000,3,180,1,0,0,1,20,0,0,200,2,0,AS_NEW
9350935,2170,APARTMENT,APARTMENT,187000,2,95,1,0,0,1,3,0,0,0,2,0,GOOD
9368021,1860,HOUSE,VILLA,1190000,4,385,1,0,0,1,50,1,1423,1619,4,1,AS_NEW
9360233,1380,HOUSE,HOUSE,995000,5,272,1,0,0,1,40,1,2500,3000,4,1,GOOD
9271011,8300,APARTMENT,DUPLEX,835000,2,107,1,0,0,1,22,0,0,0,,0,AS_NEW
9428021,9120,HOUSE,HOUSE,274000,3,161,1,0,0,1,11,1,32,196,3,0,JUST_RENOVATED
9162816,2235,HOUSE,VILLA,399000,3,,1,0,0,0,0,1,0,569,4,0,AS_NEW
9201498,2100,HOUSE,HOUSE,315000,4,219,1,0,0,1,12,1,46,125,,0,AS_NEW
8387481,7141,HOUSE,MIXED_USE_BUILDING,169000,0,,0,0,0,1,0,0,0,0,2,0,GOOD
9408730,1480,HOUSE,HOUSE,350000,3,140,1,0,0,1,0,1,0,440,3,0,JUST_RENOVATED
9118426,6030,HOUSE,HOUSE,189000,8,,1,0,0,1,0,0,0,570,2,0,TO_BE_DONE_UP
9369121,3120,APARTMENT,APARTMENT,595000,3,463,1,0,0,1,125,0,0,0,4,0,GOOD
9421790,1070,APARTMENT,APARTMENT,239000,2,,1,0,0,0,0,0,0,0,4,0,GOOD
9422152,9050,HOUSE,MIXED_USE_BUILDING,649000,5,230,1,0,0,0,0,1,58,188,2,0,GOOD
9132527,7370,HOUSE,HOUSE,120000,2,140,1,0,0,1,0,0,0,17,3,0,AS_NEW
9419366,1083,HOUSE,APARTMENT_BLOCK,775000,7,350,1,0,0,1,21,1,145,262,2,0,GOOD
9426690,9200,HOUSE,HOUSE,345000,5,,1,0,0,0,0,0,0,340,,0,AS_NEW
9406503,5542,HOUSE,HOUSE,36000,1,25,1,0,0,1,13,0,0,32,,0,TO_RENOVATE
9422245,9450,HOUSE,HOUSE,220000,3,126,1,0,0,1,8,1,0,632,2,0,TO_RENOVATE
9260993,1060,APARTMENT,APARTMENT,309000,1,67,1,0,0,0,0,0,0,0,,0,AS_NEW
9339416,8930,APARTMENT,APARTMENT,157900,1,,0,0,0,1,0,0,0,0,2,0,AS_NEW
9397565,3700,HOUSE,HOUSE,185000,3,189,1,0,0,0,0,1,65,140,2,0,GOOD
9221157,6230,HOUSE,HOUSE,230000,3,171,1,0,0,1,15,1,665,425,3,0,GOOD
9417223,1040,APARTMENT,APARTMENT,345000,2,95,1,0,0,1,4,0,0,0,,0,JUST_RENOVATED
9287381,2000,APARTMENT,APARTMENT,388000,2,95,1,0,0,0,0,0,0,0,2,0,GOOD
9394867,6600,HOUSE,HOUSE,165000,2,,1,0,0,1,8,1,70,175,2,0,AS_NEW
9422143,8800,HOUSE,HOUSE,225000,3,116,1,0,0,1,25,1,100,194,2,0,AS_NEW
9412324,2830,HOUSE,HOUSE,299000,3,140,1,0,0,0,0,1,0,230,3,0,GOOD
9233722,2235,HOUSE,HOUSE,175000,1,145,0,0,0,0,0,0,0,20200,,0,TO_RENOVATE
9403660,2060,HOUSE,HOUSE,340000,3,160,1,0,0,1,11,1,15,78,2,0,GOOD
9119406,3740,HOUSE,HOUSE,475000,5,300,1,0,0,1,47,0,0,1859,4,0,GOOD
8323507,1000,APARTMENT,APARTMENT,297000,1,75,1,0,0,1,5,0,0,0,,0,AS_NEW
9047884,2880,HOUSE,HOUSE,450000,4,140,1,0,0,1,0,0,0,205,3,0,AS_NEW
9424749,1851,APARTMENT,LOFT,415000,2,127,1,0,0,1,12,1,0,0,,0,GOOD
9235150,3650,HOUSE,HOUSE,225000,2,195,1,0,0,0,0,0,0,790,4,0,TO_RENOVATE
9350333,1348,APARTMENT,APARTMENT,220000,2,65,1,0,0,1,4,0,0,0,,0,AS_NEW
9378738,3550,APARTMENT,APARTMENT,199000,2,86,0,0,0,0,0,0,0,0,2,0,GOOD
9016154,4900,HOUSE,HOUSE,339000,4,260,1,0,0,1,17,0,0,17,2,0,TO_BE_DONE_UP
9299156,9600,HOUSE,HOUSE,843000,8,492,1,0,1,1,48,1,270,476,2,0,GOOD
9308922,2600,APARTMENT,APARTMENT,349000,3,126,1,0,0,1,10,0,0,0,3,0,GOOD
9394480,2830,HOUSE,HOUSE,449000,3,170,1,0,0,1,20,1,100,216,2,0,JUST_RENOVATED
8929137,8900,HOUSE,HOUSE,350000,4,151,0,0,0,1,34,0,0,0,4,0,AS_NEW
9377180,1400,APARTMENT,APARTMENT,235000,2,90,1,0,0,1,18,0,0,0,2,0,GOOD
9282536,6790,APARTMENT,APARTMENT,230000,3,155,1,0,0,0,0,0,0,0,2,0,GOOD
9427469,2930,APARTMENT,APARTMENT,310000,3,109,1,0,0,1,8,0,0,0,3,0,AS_NEW
9219117,6700,APARTMENT,APARTMENT,185000,2,105,1,0,0,0,0,0,0,0,2,0,JUST_RENOVATED
9342260,1420,APARTMENT,APARTMENT,472350,3,177,1,0,0,1,30,0,0,0,,0,AS_NEW
9263302,2221,HOUSE,VILLA,615000,4,370,1,0,0,0,0,0,0,2800,4,0,AS_NEW
8969410,8790,HOUSE,VILLA,695000,3,270,1,0,0,1,0,1,0,793,4,0,GOOD
9393706,9200,HOUSE,HOUSE,149000,3,,0,0,0,0,0,0,0,265,2,0,TO_RENOVATE
9354892,1421,HOUSE,VILLA,750000,6,247,1,0,0,1,30,1,1300,1601,4,0,AS_NEW
9217730,4821,APARTMENT,DUPLEX,105000,2,89,1,0,0,1,8,0,0,0,3,0,TO_BE_DONE_UP
9363129,8780,HOUSE,HOUSE,283400,3,126,0,0,0,0,0,0,0,278,3,0,AS_NEW
9387035,4540,HOUSE,HOUSE,139000,2,155,0,0,0,1,0,0,0,231,3,0,TO_RENOVATE
9416697,2000,APARTMENT,APARTMENT,425000,2,110,1,0,0,1,5,0,0,0,,0,AS_NEW
9319322,7800,APARTMENT,APARTMENT,200000,2,,1,0,0,0,0,0,0,0,2,0,AS_NEW
9400391,2900,APARTMENT,APARTMENT,269000,2,85,0,0,0,1,25,0,0,0,1,0,AS_NEW
9411957,3300,HOUSE,HOUSE,359000,4,240,1,0,0,1,30,1,390,390,3,0,GOOD
9393611,2290,APARTMENT,APARTMENT,254800,2,88,1,0,0,1,44,0,0,0,4,0,AS_NEW
9310040,3201,HOUSE,HOUSE,259000,3,158,0,0,0,0,0,1,690,1271,4,0,TO_BE_DONE_UP
9428083,3590,HOUSE,HOUSE,218500,3,162,1,0,0,1,44,1,100,510,3,0,TO_BE_DONE_UP
9401845,4101,HOUSE,HOUSE,50000,2,188,0,0,0,0,0,1,0,380,3,0,TO_RENOVATE
9397440,1083,APARTMENT,APARTMENT,120000,2,76,0,0,0,0,0,0,0,0,,0,TO_BE_DONE_UP
8729654,8900,APARTMENT,APARTMENT,475000,3,152,0,0,0,1,20,0,0,0,4,0,AS_NEW
9152624,8800,APARTMENT,APARTMENT,665000,4,446,1,0,0,1,15,1,60,0,,0,GOOD
9127798,1315,APARTMENT,GROUND_FLOOR,219500,1,90,1,0,0,1,7,1,10,0,,0,AS_NEW
9358032,2020,APARTMENT,GROUND_FLOOR,469000,4,185,0,0,0,0,0,0,0,0,2,0,GOOD
9294814,4340,HOUSE,HOUSE,165000,3,117,1,0,0,1,0,0,0,197,2,0,GOOD
9427139,9400,HOUSE,HOUSE,199000,4,210,1,0,0,0,0,0,0,267,2,0,TO_RENOVATE
9402198,1080,HOUSE,HOUSE,35000,3,,0,0,0,0,0,0,0,0,2,0,TO_RESTORE
9328993,9320,APARTMENT,APARTMENT,449000,2,150,1,0,0,1,14,0,0,0,,0,AS_NEW
9420523,5070,HOUSE,VILLA,229000,2,84,1,0,0,0,0,1,424,508,4,0,TO_BE_DONE_UP
9415763,2340,HOUSE,HOUSE,389000,4,,1,0,0,1,0,0,0,660,4,0,GOOD
9401666,8200,HOUSE,VILLA,498000,2,150,0,0,0,0,0,0,0,693,3,0,GOOD
9366877,2480,HOUSE,HOUSE,375000,4,254,1,0,0,1,36,1,800,1079,4,0,GOOD
9330485,2180,APARTMENT,APARTMENT,169000,2,97,1,0,0,1,0,1,0,0,,0,TO_BE_DONE_UP
9356412,1180,APARTMENT,APARTMENT,575000,3,180,1,0,0,0,0,0,0,0,2,0,TO_RENOVATE
9217094,9690,HOUSE,HOUSE,165000,4,,0,0,0,0,0,0,0,0,,0,TO_BE_DONE_UP
9339738,1050,APARTMENT,FLAT_STUDIO,310000,2,85,1,0,0,0,0,0,0,0,2,0,GOOD
9304045,1050,APARTMENT,APARTMENT,695000,2,156,1,0,0,1,11,0,0,0,,0,GOOD
9348310,1020,APARTMENT,APARTMENT,153000,2,66,1,0,0,0,0,0,0,0,3,0,GOOD
9338199,9200,APARTMENT,APARTMENT,130000,1,,0,0,0,0,0,0,0,0,,0,AS_NEW
9384401,8870,HOUSE,HOUSE,219000,3,144,1,0,0,0,0,0,0,312,2,0,TO_RENOVATE
9292624,1730,HOUSE,MIXED_USE_BUILDING,415000,3,115,1,0,0,1,35,0,0,165,3,0,AS_NEW
9402849,3210,HOUSE,HOUSE,450000,4,182,1,0,0,1,42,1,0,379,,0,AS_NEW
9337747,1070,APARTMENT,APARTMENT,154000,2,101,1,0,0,0,0,0,0,0,4,0,TO_RESTORE
9252931,1360,APARTMENT,APARTMENT,304800,3,132,1,0,0,0,0,0,0,0,,0,AS_NEW
9413616,1060,APARTMENT,APARTMENT,320000,2,82,1,0,0,1,2,0,0,0,2,0,AS_NEW
8950153,1933,APARTMENT,APARTMENT,1295000,4,195,1,0,0,1,21,0,0,0,2,0,AS_NEW
9378275,1050,APARTMENT,APARTMENT,1190000,4,322,1,0,1,1,14,0,0,0,2,0,AS_NEW
9248823,4860,HOUSE,HOUSE,234000,5,170,1,0,0,1,30,1,80,369,3,0,GOOD
9406705,9620,HOUSE,HOUSE,360000,3,224,1,0,0,1,0,1,0,1600,,0,GOOD
9236086,2910,APARTMENT,APARTMENT,189000,2,88,1,0,0,1,10,0,0,0,2,0,GOOD
9348166,4100,HOUSE,HOUSE,199000,2,120,1,0,0,1,23,1,380,608,3,0,GOOD
9423835,8500,HOUSE,APARTMENT_BLOCK,210000,2,77,1,0,0,0,0,0,0,30,2,0,GOOD
9349817,8200,HOUSE,HOUSE,175000,2,,0,0,0,0,0,0,0,461,3,0,TO_RENOVATE
9088146,8370,APARTMENT,APARTMENT,429000,2,85,1,0,0,1,2,0,0,0,2,0,JUST_RENOVATED
8948633,7370,HOUSE,HOUSE,135000,3,130,1,0,0,1,0,0,0,130,2,0,AS_NEW
9385092,7080,HOUSE,HOUSE,139000,3,138,1,0,0,1,0,1,330,330,3,0,GOOD
9383156,4000,HOUSE,HOUSE,179000,3,,1,0,0,0,0,0,0,0,,0,GOOD
9426371,6200,HOUSE,APARTMENT_BLOCK,129900,4,172,1,0,0,0,0,0,0,22,2,0,GOOD
9314282,1300,HOUSE,MIXED_USE_BUILDING,240000,1,97,1,0,0,1,9,0,0,40,2,0,JUST_RENOVATED
9052385,2550,HOUSE,EXCEPTIONAL_PROPERTY,1795000,4,,0,0,0,1,0,1,0,44918,4,0,JUST_RENOVATED
9388711,6440,HOUSE,HOUSE,299000,4,,0,0,0,1,1,1,1,1500,4,0,AS_NEW
9264004,5380,APARTMENT,APARTMENT,245000,3,200,1,0,0,1,15,0,0,0,4,0,AS_NEW
8714328,3700,APARTMENT,APARTMENT,167000,1,,0,0,0,0,0,0,0,0,,0,AS_NEW
9436166,1030,APARTMENT,APARTMENT,318000,2,100,1,0,0,0,0,0,0,0,3,0,JUST_RENOVATED
8760672,8420,APARTMENT,KOT,137500,1,,0,0,0,0,0,0,0,0,,0,GOOD
9415205,8200,APARTMENT,APARTMENT,335000,2,85,1,0,0,0,0,1,0,0,3,0,AS_NEW
9397113,1140,APARTMENT,APARTMENT,220000,2,71,1,0,0,1,5,0,0,0,2,0,GOOD
9350278,4520,HOUSE,HOUSE,299000,3,130,1,0,0,1,100,1,1080,1561,4,0,GOOD
9365858,2480,HOUSE,HOUSE,399000,3,190,1,0,0,1,20,1,100,300,3,0,AS_NEW
9195027,9820,HOUSE,HOUSE,466551,3,235,1,0,0,1,15,0,0,334,4,0,AS_NEW
9377519,1080,APARTMENT,APARTMENT,270000,2,105,1,0,0,1,0,0,0,0,2,0,GOOD
9404304,4000,HOUSE,APARTMENT_BLOCK,115000,6,140,1,0,0,0,0,0,0,0,2,0,TO_RENOVATE
9335248,3700,HOUSE,HOUSE,315000,3,120,1,0,0,1,0,0,0,246,3,0,AS_NEW
8494933,1000,APARTMENT,APARTMENT,299000,2,100,1,0,0,1,14,0,0,0,,0,AS_NEW
8877115,8000,APARTMENT,TRIPLEX,729000,4,380,0,0,0,1,0,0,0,0,2,0,GOOD
9435879,7340,HOUSE,VILLA,215000,1,,0,0,0,0,0,0,0,0,4,0,AS_NEW
9348502,6900,HOUSE,HOUSE,195000,4,,1,0,0,0,0,0,0,424,3,0,TO_BE_DONE_UP
9389180,3000,APARTMENT,FLAT_STUDIO,199000,1,24,0,0,0,0,0,0,0,0,2,0,JUST_RENOVATED
8963188,1380,HOUSE,VILLA,1895000,7,528,1,0,1,0,0,0,0,5600,4,1,GOOD
9309403,4800,HOUSE,HOUSE,25000,5,194,1,0,0,1,0,0,0,280,3,0,GOOD
9268648,7134,HOUSE,HOUSE,340000,2,157,1,0,0,1,0,0,0,2080,4,0,GOOD
9390914,8540,HOUSE,HOUSE,280000,3,,0,0,0,1,0,0,0,695,,0,AS_NEW
9313924,1070,APARTMENT,GROUND_FLOOR,210000,1,102,1,0,0,1,22,0,0,0,2,0,GOOD
9437932,7333,HOUSE,HOUSE,165000,3,110,1,0,0,0,0,1,170,230,2,0,AS_NEW
9415097,8300,APARTMENT,APARTMENT,425000,2,94,1,0,0,1,0,0,0,0,2,0,GOOD
9239920,8340,HOUSE,MANOR_HOUSE,1400000,4,349,1,0,0,1,0,1,0,7080,4,0,GOOD
9385789,5620,HOUSE,HOUSE,232000,3,120,1,0,0,0,0,1,0,996,4,0,GOOD
9389173,2060,HOUSE,APARTMENT_BLOCK,895000,8,395,1,0,0,0,0,0,0,127,2,0,GOOD
9259222,4900,HOUSE,HOUSE,175000,3,170,1,0,0,1,30,0,0,80,2,0,AS_NEW
9404215,1090,HOUSE,APARTMENT_BLOCK,479000,3,165,0,0,0,1,2,0,0,0,2,0,GOOD
9335156,1081,APARTMENT,APARTMENT,205000,2,85,1,0,0,0,0,0,0,0,,0,AS_NEW
9269359,6020,HOUSE,HOUSE,40000,2,78,1,0,0,0,0,0,0,124,2,0,TO_RENOVATE
9394905,7830,HOUSE,HOUSE,395000,4,535,1,0,0,1,300,1,300,636,4,0,AS_NEW
9189655,8520,HOUSE,HOUSE,150000,2,117,0,0,0,1,0,0,0,92,3,0,TO_RENOVATE
9420112,4052,APARTMENT,APARTMENT,295000,2,110,0,0,0,1,0,0,0,0,,0,AS_NEW
9324553,1600,HOUSE,HOUSE,229000,2,97,1,0,0,0,0,1,0,185,,0,TO_RENOVATE
9433436,2200,APARTMENT,DUPLEX,250000,2,94,1,0,0,1,30,0,0,0,3,0,GOOD
9432291,1081,APARTMENT,APARTMENT,235000,3,115,1,0,1,1,2,0,0,0,2,0,GOOD
9402561,9600,APARTMENT,LOFT,235000,4,180,1,0,0,0,0,0,0,0,,0,GOOD
9342265,1420,APARTMENT,APARTMENT,487425,3,183,1,0,0,1,24,0,0,0,,0,AS_NEW
9363128,8780,HOUSE,HOUSE,283700,3,126,0,0,0,0,0,0,0,284,3,0,AS_NEW
9205178,2650,APARTMENT,APARTMENT,235000,2,97,1,0,0,1,10,0,0,0,2,0,GOOD
9312748,1120,APARTMENT,APARTMENT,340000,2,94,1,0,0,1,17,1,200,0,2,0,AS_NEW
8959763,8660,APARTMENT,APARTMENT,139500,2,,0,0,0,0,0,1,0,0,,0,TO_BE_DONE_UP
9285478,8000,HOUSE,HOUSE,449500,4,172,1,0,0,0,0,0,0,97,3,0,JUST_RENOVATED
9433771,1640,HOUSE,HOUSE,179000,1,76,1,0,0,0,0,0,0,30,,0,TO_BE_DONE_UP
9174414,9800,APARTMENT,SERVICE_FLAT,269900,1,83,0,0,0,1,0,0,0,0,,0,AS_NEW
9403766,8830,HOUSE,HOUSE,365000,3,191,1,0,0,1,0,0,0,643,,0,GOOD
9386248,4920,APARTMENT,LOFT,225000,2,140,1,1,0,0,0,0,0,0,3,0,AS_NEW
